Time,ECG,GSR,Breathing,EMG,PulOxR,PulOxIR
11:11:23.311287,31308.000000,19718.000000,30683.000000,32868.000000,1139.000000,794.000000
11:11:23.311342,31284.000000,19699.000000,30601.000000,32770.000000,1139.000000,794.000000
11:11:23.311456,31270.000000,19721.000000,30661.000000,32769.000000,1139.000000,793.000000
11:11:23.311529,31304.000000,19696.000000,30573.000000,32684.000000,1139.000000,793.000000
11:11:23.318452,31338.000000,19708.000000,30743.000000,32799.000000,1140.000000,793.000000
11:11:23.318566,31340.000000,19695.000000,30725.000000,32682.000000,1140.000000,793.000000
11:11:23.318649,31300.000000,19701.000000,30726.000000,32848.000000,1142.000000,795.000000
11:11:23.318777,31252.000000,19693.000000,30592.000000,32863.000000,1142.000000,795.000000
11:11:23.318838,31273.000000,19693.000000,30633.000000,32808.000000,1141.000000,795.000000
11:11:23.318935,31348.000000,19732.000000,30682.000000,32756.000000,1141.000000,795.000000
11:11:23.319036,31396.000000,19695.000000,30709.000000,32711.000000,1136.000000,794.000000
11:11:23.319099,31440.000000,19711.000000,30727.000000,32676.000000,1136.000000,794.000000
11:11:23.321837,31544.000000,19693.000000,30732.000000,32588.000000,1140.000000,794.000000
11:11:23.321958,31676.000000,19703.000000,30724.000000,32728.000000,1140.000000,794.000000
11:11:23.322023,31796.000000,19697.000000,30603.000000,32639.000000,1139.000000,793.000000
11:11:23.322139,31828.000000,19713.000000,30744.000000,32628.000000,1139.000000,793.000000
11:11:23.332051,31825.000000,19738.000000,30732.000000,32753.000000,1140.000000,793.000000
11:11:23.332117,31809.000000,19697.000000,30677.000000,32788.000000,1140.000000,793.000000
11:11:23.332164,31792.000000,19697.000000,30707.000000,32847.000000,1142.000000,794.000000
11:11:23.332200,31770.000000,19708.000000,30705.000000,32851.000000,1142.000000,794.000000
11:11:23.332243,31740.000000,19693.000000,30695.000000,32861.000000,1141.000000,795.000000
11:11:23.332278,31716.000000,19712.000000,30724.000000,32701.000000,1141.000000,795.000000
11:11:23.332310,31720.000000,19691.000000,30679.000000,32804.000000,1142.000000,795.000000
11:11:23.338177,31720.000000,19708.000000,30752.000000,32869.000000,1142.000000,795.000000
11:11:23.338244,31744.000000,19694.000000,30755.000000,32813.000000,1140.000000,794.000000
11:11:23.338284,31828.000000,19706.000000,30699.000000,32820.000000,1140.000000,794.000000
11:11:23.338319,31912.000000,19692.000000,30745.000000,32711.000000,1140.000000,794.000000
11:11:23.338361,31972.000000,19697.000000,30732.000000,32585.000000,1140.000000,794.000000
11:11:23.344459,32022.000000,19687.000000,30704.000000,32611.000000,1141.000000,795.000000
11:11:23.344575,32068.000000,19688.000000,30727.000000,32685.000000,1141.000000,795.000000
11:11:23.344723,32124.000000,19737.000000,30749.000000,32734.000000,1141.000000,793.000000
11:11:23.344823,32104.000000,19711.000000,30823.000000,32750.000000,1141.000000,793.000000
11:11:23.350779,32044.000000,19746.000000,30671.000000,32903.000000,1139.000000,794.000000
11:11:23.350924,32044.000000,19695.000000,30849.000000,32796.000000,1139.000000,794.000000
11:11:23.351022,32080.000000,19699.000000,30815.000000,32828.000000,1140.000000,794.000000
11:11:23.351086,32084.000000,19703.000000,30802.000000,32751.000000,1140.000000,794.000000
11:11:23.351183,32104.000000,19697.000000,30791.000000,32858.000000,1141.000000,792.000000
11:11:23.351283,32105.000000,19705.000000,30805.000000,32866.000000,1141.000000,792.000000
11:11:23.351342,32122.000000,19697.000000,30813.000000,32857.000000,1138.000000,795.000000
11:11:23.354442,32157.000000,19696.000000,30799.000000,32684.000000,1138.000000,795.000000
11:11:23.354582,32157.000000,19697.000000,30782.000000,32613.000000,1141.000000,794.000000
11:11:23.354700,32157.000000,19695.000000,30791.000000,32597.000000,1141.000000,794.000000
11:11:23.354765,32183.000000,19699.000000,30806.000000,32668.000000,1140.000000,794.000000
11:11:23.354866,32256.000000,19692.000000,30793.000000,32810.000000,1140.000000,794.000000
11:11:23.373449,32390.000000,19691.000000,30798.000000,32872.000000,1141.000000,794.000000
11:11:23.373586,32500.000000,19700.000000,30830.000000,32751.000000,1141.000000,794.000000
11:11:23.373705,32608.000000,19691.000000,30840.000000,32702.000000,1140.000000,796.000000
11:11:23.373822,32696.000000,19704.000000,30833.000000,32724.000000,1140.000000,796.000000
11:11:23.373927,32736.000000,19697.000000,30826.000000,32727.000000,1139.000000,794.000000
11:11:23.373988,32752.000000,19696.000000,30874.000000,32798.000000,1139.000000,794.000000
11:11:23.374085,32780.000000,19693.000000,30855.000000,32767.000000,1142.000000,791.000000
11:11:23.374184,32780.000000,19705.000000,30814.000000,32911.000000,1142.000000,791.000000
11:11:23.375526,32798.000000,19692.000000,30822.000000,32760.000000,1139.000000,793.000000
11:11:23.375639,32820.000000,19708.000000,30828.000000,32694.000000,1139.000000,793.000000
11:11:23.375722,32820.000000,19695.000000,30798.000000,32772.000000,1142.000000,795.000000
11:11:23.379724,32860.000000,19709.000000,30836.000000,32692.000000,1142.000000,795.000000
11:11:23.379797,32904.000000,19692.000000,30804.000000,32883.000000,1141.000000,796.000000
11:11:23.379881,32897.000000,19692.000000,30846.000000,32866.000000,1141.000000,796.000000
11:11:23.379977,32908.000000,19695.000000,30831.000000,32831.000000,1139.000000,793.000000
11:11:23.380068,32956.000000,19700.000000,30851.000000,32740.000000,1139.000000,793.000000
11:11:23.380165,33064.000000,19689.000000,30836.000000,32583.000000,1140.000000,793.000000
11:11:23.380244,33216.000000,19706.000000,30852.000000,32572.000000,1140.000000,793.000000
11:11:23.380347,33328.000000,19690.000000,30850.000000,32647.000000,1141.000000,793.000000
11:11:23.380411,33400.000000,19698.000000,30805.000000,32750.000000,1141.000000,793.000000
11:11:23.385765,33444.000000,19698.000000,30923.000000,32809.000000,1141.000000,794.000000
11:11:23.385864,33468.000000,19695.000000,30767.000000,32673.000000,1141.000000,794.000000
11:11:23.385970,33484.000000,19699.000000,30948.000000,32597.000000,1141.000000,792.000000
11:11:23.386046,33516.000000,19697.000000,30910.000000,32585.000000,1141.000000,792.000000
11:11:23.386147,33502.000000,19691.000000,30892.000000,32780.000000,1139.000000,793.000000
11:11:23.386220,33476.000000,19713.000000,30855.000000,32935.000000,1139.000000,793.000000
11:11:23.386318,33474.000000,19689.000000,30917.000000,32890.000000,1141.000000,793.000000
11:11:23.386417,33502.000000,19717.000000,30868.000000,32967.000000,1141.000000,793.000000
11:11:23.388309,33524.000000,19701.000000,30865.000000,32820.000000,1142.000000,793.000000
11:11:23.388362,33496.000000,19727.000000,30887.000000,32879.000000,1142.000000,793.000000
11:11:23.388407,33476.000000,19697.000000,30936.000000,32848.000000,1141.000000,795.000000
11:11:23.388443,33492.000000,19713.000000,30921.000000,32699.000000,1141.000000,795.000000
11:11:23.388498,33576.000000,19688.000000,30911.000000,32676.000000,1138.000000,794.000000
11:11:23.388535,33688.000000,19703.000000,30905.000000,32733.000000,1138.000000,794.000000
11:11:23.388605,33821.000000,19689.000000,30916.000000,32580.000000,1140.000000,793.000000
11:11:23.398481,33960.000000,19698.000000,30925.000000,32549.000000,1140.000000,793.000000
11:11:23.398592,34116.000000,19693.000000,30907.000000,32702.000000,1139.000000,794.000000
11:11:23.398714,34241.000000,19695.000000,30913.000000,32823.000000,1139.000000,794.000000
11:11:23.398797,34320.000000,19740.000000,30948.000000,32844.000000,1139.000000,792.000000
11:11:23.398902,34327.000000,19703.000000,30975.000000,32885.000000,1139.000000,792.000000
11:11:23.398986,34358.000000,19732.000000,31007.000000,32769.000000,1139.000000,794.000000
11:11:23.399088,34340.000000,19711.000000,30964.000000,32727.000000,1139.000000,794.000000
11:11:23.399165,34349.000000,19738.000000,31007.000000,32708.000000,1140.000000,794.000000
11:11:23.400860,34381.000000,19700.000000,30964.000000,32895.000000,1140.000000,794.000000
11:11:23.400915,34420.000000,19692.000000,30934.000000,32775.000000,1137.000000,793.000000
11:11:23.400952,34460.000000,19702.000000,30937.000000,32603.000000,1137.000000,793.000000
11:11:23.400994,34448.000000,19691.000000,30980.000000,32681.000000,1140.000000,793.000000
11:11:23.401027,34476.000000,19700.000000,30971.000000,32685.000000,1140.000000,793.000000
11:11:23.401060,34560.000000,19686.000000,30966.000000,32742.000000,1142.000000,793.000000
11:11:23.401094,34616.000000,19714.000000,30970.000000,32727.000000,1142.000000,793.000000
11:11:23.401133,34689.000000,19696.000000,30942.000000,32668.000000,1141.000000,791.000000
11:11:23.401167,34804.000000,19724.000000,30972.000000,32768.000000,1141.000000,791.000000
11:11:23.408038,34940.000000,19696.000000,30900.000000,32775.000000,1141.000000,793.000000
11:11:23.408105,35092.000000,19732.000000,31084.000000,32804.000000,1141.000000,793.000000
11:11:23.408146,35172.000000,19703.000000,31021.000000,32723.000000,1140.000000,793.000000
11:11:23.412105,35208.000000,19693.000000,31002.000000,32734.000000,1140.000000,793.000000
11:11:23.412177,35222.000000,19704.000000,30955.000000,32916.000000,1140.000000,794.000000
11:11:23.412219,35229.000000,19692.000000,30938.000000,32811.000000,1140.000000,794.000000
11:11:23.412255,35236.000000,19699.000000,31084.000000,32735.000000,1140.000000,791.000000
11:11:23.412289,35256.000000,19713.000000,31012.000000,32812.000000,1140.000000,791.000000
11:11:23.412330,35264.000000,19701.000000,31015.000000,32663.000000,1141.000000,793.000000
11:11:23.412366,35252.000000,19694.000000,31015.000000,32743.000000,1141.000000,793.000000
11:11:23.412400,35185.000000,19700.000000,30925.000000,32834.000000,1139.000000,795.000000
11:11:23.412435,35092.000000,19695.000000,31038.000000,32720.000000,1139.000000,795.000000
11:11:23.419468,35064.000000,19751.000000,30988.000000,32711.000000,1139.000000,792.000000
11:11:23.419567,35108.000000,19694.000000,31040.000000,32668.000000,1139.000000,792.000000
11:11:23.419661,35165.000000,19690.000000,31006.000000,32721.000000,1141.000000,794.000000
11:11:23.419793,35228.000000,19719.000000,31068.000000,32660.000000,1141.000000,794.000000
11:11:23.425829,35285.000000,19690.000000,31012.000000,32659.000000,1142.000000,795.000000
11:11:23.426034,35349.000000,19740.000000,30996.000000,32828.000000,1142.000000,795.000000
11:11:23.426148,35385.000000,19710.000000,30980.000000,32744.000000,1141.000000,796.000000
11:11:23.426229,35372.000000,19692.000000,31066.000000,32722.000000,1141.000000,796.000000
11:11:23.426326,35341.000000,19693.000000,31081.000000,32775.000000,1138.000000,794.000000
